FILE,DATA\2016\03\Logger_sn_1724-43_data_20160301_091916.csv
VERSION,3.0
LOGGER TYPE,AQUAlogger 530WTD 60bar max600m
LOGGER,1724-43,1724-43_Flicka     
REGIME TITLE, Mode, Interval, Samples Per Burst, Sample Rate, Samples Per Average
REGIME, Continous Mode,90 seconds,1, 0.011111, 1, 
Depth Trigger
 - Start log session : Enable
 - Start at a depth : 3.00 m - 26495 raw
 - Stop log session : Enable
 - Stop at a depth : 0.99 m - 26396 raw
 - Stop event : Stop Session
 - Wireless activation : Enable once stopped
[LOGGER CHANNEL 0],Ext temperature
COEFFS, 81.082108, -0.0037560537, 8.0017877e-08, -1.058457e-12, 4.5024086e-18
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 1],Battery voltage
COEFFS, 0, 7.6295401e-05, 0, 0, 0
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 2],Pressure       
COEFFS, -51.978146, 0.0019993875, 4.5188606e-10, 0, 0
AVERAGED, No
GAIN MODE, n/a
[LOGGER CHANNEL 4],Depth          
COEFFS, 51.507366, 1.01325, 1, 0, 0
AVERAGED, No
GAIN MODE, n/a
START TIME, 2/4/2016 5:46:36 PM
STOP TIME, 3/1/2016 9:18:56 AM
HEADING, Timecode,Ext temperature,,Battery voltage,,Pressure       ,,Depth          ,,
UNITS, Timecode,Raw, °C     ,Raw, V      ,Raw, bar    ,Raw, m      ,
DATA,2/18/2016 8:46:36 AM,31220,13.879367,47944,3.657907,34145,16.817787,0,166.632807,
DATA,2/18/2016 8:48:06 AM,31220,13.879367,47944,3.657907,34299,17.130455,0,169.908637,
DATA,2/18/2016 8:49:36 AM,31219,13.880673,47946,3.658059,34378,17.290859,0,171.589163,
DATA,2/18/2016 8:51:06 AM,31217,13.883287,47948,3.658212,34361,17.256341,0,171.227527,
DATA,2/18/2016 8:52:36 AM,31215,13.885900,47942,3.657754,34051,16.626947,0,164.633359,
DATA,2/18/2016 8:54:06 AM,31203,13.901583,47944,3.657907,33719,15.952983,0,157.571993,
DATA,2/18/2016 8:55:36 AM,31204,13.900276,47944,3.657907,33613,15.737823,0,155.317629,
DATA,2/18/2016 8:57:06 AM,31211,13.891128,47946,3.658059,33635,15.782478,0,155.785509,
DATA,2/18/2016 8:58:36 AM,31205,13.898969,47944,3.657907,33599,15.709407,0,155.019889,
DATA,2/18/2016 9:00:06 AM,31210,13.892434,47944,3.657907,33680,15.873820,0,156.742548,
DATA,2/18/2016 9:01:36 AM,31210,13.892434,47942,3.657754,33610,15.731734,0,155.253828,
DATA,2/18/2016 9:03:06 AM,31209,13.893741,47944,3.657907,33650,15.812925,0,156.104521,
DATA,2/18/2016 9:04:36 AM,31210,13.892434,47944,3.657907,33696,15.906297,0,157.082832,
DATA,2/18/2016 9:06:06 AM,31206,13.897662,47946,3.658059,33765,16.046358,0,158.550327,
DATA,2/18/2016 9:07:36 AM,31206,13.897662,47944,3.657907,33879,16.277773,0,160.974961,
DATA,2/18/2016 9:09:06 AM,31203,13.901583,47946,3.658059,33881,16.281833,0,161.017499,
DATA,2/18/2016 9:10:36 AM,31204,13.900276,47945,3.657983,33849,16.216873,0,160.336890,
DATA,2/18/2016 9:12:06 AM,31202,13.902890,47952,3.658517,33900,16.320403,0,161.421614,
DATA,2/18/2016 9:13:36 AM,31202,13.902890,47944,3.657907,33801,16.119435,0,159.315991,
DATA,2/18/2016 9:15:06 AM,31200,13.905504,47944,3.657907,33856,16.231083,0,160.485773,
DATA,2/18/2016 9:16:36 AM,31197,13.909425,47944,3.657907,33861,16.241233,0,160.592118,
DATA,2/18/2016 9:18:06 AM,31196,13.910732,47946,3.658059,33912,16.344764,0,161.676846,
DATA,2/18/2016 9:19:36 AM,31204,13.900276,47944,3.657907,33872,16.263563,0,160.826077,
DATA,2/18/2016 9:21:06 AM,31202,13.902890,47952,3.658517,34008,16.539651,0,163.718739,
DATA,2/18/2016 9:22:36 AM,31197,13.909425,47952,3.658517,33938,16.397545,0,162.229852,
DATA,2/18/2016 9:24:06 AM,31192,13.915960,47948,3.658212,33850,16.218903,0,160.358159,
DATA,2/18/2016 9:25:36 AM,31192,13.915960,47952,3.658517,33812,16.141764,0,159.549946,
DATA,2/18/2016 9:27:06 AM,31196,13.910732,47948,3.658212,33799,16.115375,0,159.273454,
DATA,2/18/2016 9:28:36 AM,31197,13.909425,47946,3.658059,33830,16.178304,0,159.932782,
DATA,2/18/2016 9:30:06 AM,31192,13.915960,47952,3.658517,33861,16.241233,0,160.592118,
DATA,2/18/2016 9:31:36 AM,31100,14.036276,47944,3.657907,32147,12.763157,0,124.147631,
DATA,2/18/2016 9:33:06 AM,31295,13.781404,47946,3.658059,29976,8.361542,0,78.015092,
DATA,2/18/2016 9:34:36 AM,32105,12.728241,47944,3.657907,27555,3.458085,0,26.591581,
DATA,2/18/2016 9:36:06 AM,35969,7.785651,47952,3.658517,26342,1.003285,0,-0.215165,
BURSTSTART,2/18/2016 10:25:36 AM,32221,12.578089,47862,3.651650,27759,3.871059,0,30.926275,
DATA,2/18/2016 10:27:06 AM,31520,13.487991,47864,3.651803,30034,8.479079,0,79.247175,
DATA,2/18/2016 10:28:36 AM,31383,13.666563,47868,3.652108,31433,11.315081,0,108.972094,
DATA,2/18/2016 10:30:06 AM,31291,13.786627,47872,3.652413,32330,13.134377,0,128.037730,
DATA,2/18/2016 10:31:36 AM,31230,13.866300,47880,3.653024,32756,13.998646,0,137.094287,
DATA,2/18/2016 10:33:06 AM,31201,13.904197,47888,3.653634,33660,15.833223,0,156.317196,
DATA,2/18/2016 10:34:36 AM,31193,13.914653,47888,3.653634,34175,16.878694,0,167.270942,
DATA,2/18/2016 10:36:06 AM,31183,13.927725,47892,3.653939,34454,17.445176,0,173.205915,
DATA,2/18/2016 10:37:36 AM,31184,13.926417,47904,3.654855,34649,17.841146,0,177.354352,
DATA,2/18/2016 10:39:06 AM,31192,13.915960,47904,3.654855,34660,17.863484,0,177.588374,
DATA,2/18/2016 10:40:36 AM,31192,13.915960,47904,3.654855,34639,17.820839,0,177.141605,
DATA,2/18/2016 10:42:06 AM,31184,13.926417,47910,3.655313,34575,17.690876,0,175.780040,
DATA,2/18/2016 10:43:36 AM,31169,13.946028,47914,3.655618,34573,17.686815,0,175.737492,
DATA,2/18/2016 10:45:06 AM,31168,13.947335,47916,3.655770,34530,17.599499,0,174.822708,
DATA,2/18/2016 10:46:36 AM,31158,13.960410,47920,3.656076,34629,17.800532,0,176.928858,
DATA,2/18/2016 10:48:06 AM,31157,13.961718,47920,3.656076,34665,17.873637,0,177.694749,
DATA,2/18/2016 10:49:36 AM,31152,13.968256,47922,3.656228,34722,17.989389,0,178.907428,
DATA,2/18/2016 10:51:06 AM,31170,13.944720,47924,3.656381,34758,18.062498,0,179.673343,
DATA,2/18/2016 10:52:36 AM,31173,13.940798,47924,3.656381,34912,18.375252,0,182.949864,
DATA,2/18/2016 10:54:06 AM,31164,13.952565,47928,3.656686,35141,18.840361,0,187.822416,
DATA,2/18/2016 10:55:36 AM,31165,13.951257,47930,3.656839,35272,19.106449,0,190.609944,
DATA,2/18/2016 10:57:06 AM,31163,13.953872,47930,3.656839,35564,19.699617,0,196.823820,
DATA,2/18/2016 10:58:36 AM,31162,13.955180,47936,3.657296,35699,19.973881,0,199.696886,
DATA,2/18/2016 11:00:06 AM,31160,13.957795,47936,3.657296,35675,19.925122,0,199.186109,
DATA,2/18/2016 11:01:36 AM,31163,13.953872,47936,3.657296,35669,19.912932,0,199.058416,
DATA,2/18/2016 11:03:06 AM,31169,13.946028,47936,3.657296,35628,19.829636,0,198.185850,
DATA,2/18/2016 11:04:36 AM,31172,13.942105,47936,3.657296,35528,19.626482,0,196.057692,
DATA,2/18/2016 11:06:06 AM,31177,13.935568,47936,3.657296,35379,19.323799,0,192.886874,
DATA,2/18/2016 11:07:36 AM,31178,13.934261,47940,3.657602,35298,19.159262,0,191.163209,
DATA,2/18/2016 11:09:06 AM,31179,13.932954,47936,3.657296,35255,19.071917,0,190.248197,
DATA,2/18/2016 11:10:36 AM,31179,13.932954,47940,3.657602,35240,19.041449,0,189.929010,
DATA,2/18/2016 11:12:06 AM,31182,13.929032,47938,3.657449,35436,19.439588,0,194.099852,
DATA,2/18/2016 11:13:36 AM,31183,13.927725,47940,3.657602,35462,19.492405,0,194.653149,
DATA,2/18/2016 11:15:06 AM,31187,13.922496,47937,3.657373,35499,19.567569,0,195.440540,
DATA,2/18/2016 11:16:36 AM,31186,13.923803,47938,3.657449,35536,19.642734,0,196.227942,
DATA,2/18/2016 11:18:06 AM,31185,13.925110,47940,3.657602,35522,19.614293,0,195.930005,
DATA,2/18/2016 11:19:36 AM,31185,13.925110,47940,3.657602,35595,19.762595,0,197.483550,
DATA,2/18/2016 11:21:06 AM,31181,13.930339,47941,3.657678,35633,19.839794,0,198.292260,
DATA,2/18/2016 11:22:36 AM,31185,13.925110,47944,3.657907,35676,19.927154,0,199.207392,
DATA,2/18/2016 11:24:06 AM,31184,13.926417,47944,3.657907,35623,19.819478,0,198.079440,
DATA,2/18/2016 11:25:36 AM,31185,13.925110,47942,3.657754,35596,19.764626,0,197.504831,
DATA,2/18/2016 11:27:06 AM,31179,13.932954,47940,3.657602,35649,19.872300,0,198.632772,
DATA,2/18/2016 11:28:36 AM,31175,13.938183,47944,3.657907,35555,19.681333,0,196.632287,
DATA,2/18/2016 11:30:06 AM,31168,13.947335,47944,3.657907,35498,19.565538,0,195.419259,
DATA,2/18/2016 11:31:36 AM,31168,13.947335,47944,3.657907,35514,19.598041,0,195.759756,
DATA,2/18/2016 11:33:06 AM,31165,13.951257,47944,3.657907,35463,19.494437,0,194.674429,
DATA,2/18/2016 11:34:36 AM,31158,13.960410,47942,3.657754,35454,19.476154,0,194.482903,
DATA,2/18/2016 11:36:06 AM,31144,13.978718,47945,3.657983,35465,19.498500,0,194.716991,
DATA,2/18/2016 11:37:36 AM,31136,13.989181,47944,3.657907,35350,19.264890,0,192.269754,
DATA,2/18/2016 11:39:06 AM,31130,13.997029,47948,3.658212,35272,19.106449,0,190.609944,
DATA,2/18/2016 11:40:36 AM,31626,13.350000,47946,3.658059,35250,19.061761,0,190.141801,
DATA,2/18/2016 11:42:06 AM,31628,13.347398,47944,3.657907,35177,18.913483,0,188.588442,
DATA,2/18/2016 11:43:36 AM,32384,12.367360,47944,3.657907,35268,19.098324,0,190.524827,
DATA,2/18/2016 11:45:06 AM,31147,13.974795,47944,3.657907,35240,19.041449,0,189.929010,
DATA,2/18/2016 11:46:36 AM,31140,13.983950,47944,3.657907,35170,18.899264,0,188.439492,
DATA,2/18/2016 11:48:06 AM,31139,13.985257,47945,3.657983,35045,18.645375,0,185.779727,
DATA,2/18/2016 11:49:36 AM,32182,12.628553,47944,3.657907,34920,18.391499,0,183.120078,
DATA,2/18/2016 11:51:06 AM,31753,13.184867,47944,3.657907,34867,18.283860,0,181.992421,
DATA,2/18/2016 11:52:36 AM,31155,13.964333,47944,3.657907,34932,18.415871,0,183.375399,
DATA,2/18/2016 11:54:06 AM,31331,13.734411,47944,3.657907,34940,18.432118,0,183.545614,
DATA,2/18/2016 11:55:36 AM,31966,12.908374,47948,3.658212,34901,18.352911,0,182.715821,
DATA,2/18/2016 11:57:06 AM,31927,12.958957,47944,3.657907,34921,18.393530,0,183.141355,
DATA,2/18/2016 11:58:36 AM,32462,12.266625,47944,3.657907,34800,18.147792,0,180.566922,
DATA,2/18/2016 12:00:06 PM,32411,12.332483,47946,3.658059,34837,18.222934,0,181.354134,
DATA,2/18/2016 12:01:36 PM,31911,12.979715,47944,3.657907,34937,18.426025,0,183.481783,
DATA,2/18/2016 12:03:06 PM,31773,13.158881,47946,3.658059,34894,18.338695,0,182.566885,
DATA,2/18/2016 12:04:36 PM,32174,12.638907,47948,3.658212,34879,18.308231,0,182.247738,
DATA,2/18/2016 12:06:06 PM,32030,12.825406,47948,3.658212,34820,18.188409,0,180.992441,
DATA,2/18/2016 12:07:36 PM,32134,12.690688,47944,3.657907,34858,18.265582,0,181.800934,
DATA,2/18/2016 12:09:06 PM,32436,12.300196,47944,3.657907,34832,18.212779,0,181.247754,
DATA,2/18/2016 12:10:36 PM,32592,12.098879,47944,3.657907,34979,18.511327,0,184.375418,
DATA,2/18/2016 12:12:06 PM,32631,12.048590,47945,3.657983,35012,18.578350,0,185.077569,
DATA,2/18/2016 12:13:36 PM,32556,12.145314,47948,3.658212,35087,18.730680,0,186.673395,
DATA,2/18/2016 12:15:06 PM,32375,12.378988,47948,3.658212,35168,18.895202,0,188.396934,
DATA,2/18/2016 12:16:36 PM,32622,12.060194,47948,3.658212,35248,19.057699,0,190.099243,
DATA,2/18/2016 12:18:06 PM,32439,12.296322,47944,3.657907,35206,18.972387,0,189.205525,
DATA,2/18/2016 12:19:36 PM,32271,12.513416,47944,3.657907,35274,19.110511,0,190.652503,
DATA,2/18/2016 12:21:06 PM,32541,12.164666,47946,3.658059,35192,18.943950,0,188.907622,
DATA,2/18/2016 12:22:36 PM,32417,12.324734,47944,3.657907,35170,18.899264,0,188.439492,
DATA,2/18/2016 12:24:06 PM,32629,12.051169,47944,3.657907,35158,18.874890,0,188.184149,
DATA,2/18/2016 12:25:36 PM,32503,12.213701,47948,3.658212,35162,18.883015,0,188.269263,
DATA,2/18/2016 12:27:06 PM,32499,12.218864,47944,3.657907,35069,18.694120,0,186.290393,
DATA,2/18/2016 12:28:36 PM,32197,12.609142,47944,3.657907,34998,18.549916,0,184.779686,
DATA,2/18/2016 12:30:06 PM,31781,13.148488,47946,3.658059,34786,18.119360,0,180.269061,
DATA,2/18/2016 12:31:36 PM,31686,13.271958,47942,3.657754,34669,17.881760,0,177.779848,
DATA,2/18/2016 12:33:06 PM,31688,13.269358,47944,3.657907,34637,17.816777,0,177.099055,
DATA,2/18/2016 12:34:36 PM,31636,13.336990,47944,3.657907,34653,17.849269,0,177.439451,
DATA,2/18/2016 12:36:06 PM,31663,13.301869,47945,3.657983,34613,17.768041,0,176.588465,
DATA,2/18/2016 12:37:36 PM,31928,12.957660,47946,3.658059,34726,17.997513,0,178.992529,
DATA,2/18/2016 12:39:06 PM,32061,12.785236,47944,3.657907,34755,18.056405,0,179.609516,
DATA,2/18/2016 12:40:36 PM,31902,12.991392,47944,3.657907,34682,17.908159,0,178.056422,
DATA,2/18/2016 12:42:06 PM,31793,13.132900,47946,3.658059,34769,18.084837,0,179.907374,
DATA,2/18/2016 12:43:36 PM,31489,13.528375,47944,3.657907,34292,17.116243,0,169.759732,
DATA,2/18/2016 12:45:06 PM,31367,13.687435,47944,3.657907,33762,16.040268,0,158.486522,
DATA,2/18/2016 12:46:36 PM,31275,13.807520,47944,3.657907,31768,11.994443,0,116.091831,
DATA,2/18/2016 12:48:06 PM,31352,13.707006,47944,3.657907,29763,7.929922,0,73.490528,
DATA,2/18/2016 12:49:36 PM,31359,13.697873,47944,3.657907,27278,2.897391,0,20.702592,
DATA,2/18/2016 12:51:06 PM,35833,7.958364,47948,3.658212,26340,0.999238,0,-0.309855,
BURSTSTART,2/18/2016 1:18:06 PM,31700,13.253755,47844,3.650277,27883,4.122101,0,33.560551,
DATA,2/18/2016 1:19:36 PM,31591,13.395546,47844,3.650277,30689,9.806651,0,93.162590,
DATA,2/18/2016 1:21:06 PM,31513,13.497109,47848,3.650582,33506,15.520643,0,153.042080,
DATA,2/18/2016 1:22:36 PM,32027,12.829294,47856,3.651193,34622,17.786317,0,176.779936,
DATA,2/18/2016 1:24:06 PM,32132,12.693277,47860,3.651498,34682,17.908159,0,178.056422,
DATA,2/18/2016 1:25:36 PM,31938,12.944688,47864,3.651803,34663,17.869576,0,177.652199,
DATA,2/18/2016 1:27:06 PM,31938,12.944688,47876,3.652719,34651,17.845207,0,177.396901,
DATA,2/18/2016 1:28:36 PM,31993,12.873366,47876,3.652719,34664,17.871606,0,177.673474,
DATA,2/18/2016 1:30:06 PM,31778,13.152385,47880,3.653024,34392,17.319285,0,171.886983,
DATA,2/18/2016 1:31:36 PM,31540,13.461943,47884,3.653329,34167,16.862452,0,167.100772,
DATA,2/18/2016 1:33:06 PM,31642,13.329184,47892,3.653939,34418,17.372078,0,172.440080,
DATA,2/18/2016 1:34:36 PM,31494,13.521861,47892,3.653939,34293,17.118273,0,169.781004,
DATA,2/18/2016 1:36:06 PM,31808,13.113417,47896,3.654245,34622,17.786317,0,176.779936,
DATA,2/18/2016 1:37:36 PM,31659,13.307071,47900,3.654550,34545,17.629958,0,175.141817,
DATA,2/18/2016 1:39:06 PM,31699,13.255055,47904,3.654855,34625,17.792409,0,176.843760,
DATA,2/18/2016 1:40:36 PM,31702,13.251155,47904,3.654855,34558,17.656356,0,175.418380,
DATA,2/18/2016 1:42:06 PM,31705,13.247255,47908,3.655160,34592,17.725397,0,176.141703,
DATA,2/18/2016 1:43:36 PM,31612,13.368217,47912,3.655465,34533,17.605590,0,174.886530,
DATA,2/18/2016 1:45:06 PM,31685,13.273259,47916,3.655770,34581,17.703060,0,175.907686,
DATA,2/18/2016 1:46:36 PM,31707,13.244655,47920,3.656076,34649,17.841146,0,177.354352,
DATA,2/18/2016 1:48:06 PM,31806,13.116015,47920,3.656076,34623,17.788348,0,176.801211,
DATA,2/18/2016 1:49:36 PM,31769,13.164078,47920,3.656076,34668,17.879729,0,177.758573,
DATA,2/18/2016 1:51:06 PM,31873,13.029026,47920,3.656076,34659,17.861453,0,177.567099,
DATA,2/18/2016 1:52:36 PM,31817,13.101729,47924,3.656381,34571,17.682754,0,175.694943,
DATA,2/18/2016 1:54:06 PM,31680,13.279760,47920,3.656076,34499,17.536551,0,174.163222,
DATA,2/18/2016 1:55:36 PM,31755,13.182268,47928,3.656686,34888,18.326509,0,182.439226,
DATA,2/18/2016 1:57:06 PM,32008,12.853921,47930,3.656839,34942,18.436180,0,183.588168,
DATA,2/18/2016 1:58:36 PM,31876,13.025133,47930,3.656839,34535,17.609652,0,174.929078,
DATA,2/18/2016 2:00:06 PM,31777,13.153684,47930,3.656839,34497,17.532489,0,174.120674,
DATA,2/18/2016 2:01:36 PM,31784,13.144591,47932,3.656991,34490,17.518276,0,173.971759,
DATA,2/18/2016 2:03:06 PM,31773,13.158881,47929,3.656762,34505,17.548734,0,174.290864,
DATA,2/18/2016 2:04:36 PM,31846,13.064075,47936,3.657296,34550,17.640111,0,175.248187,
DATA,2/18/2016 2:06:06 PM,31801,13.122509,47936,3.657296,34496,17.530459,0,174.099401,
DATA,2/18/2016 2:07:36 PM,31721,13.226456,47936,3.657296,34520,17.579193,0,174.609970,
DATA,2/18/2016 2:09:06 PM,31812,13.108223,47936,3.657296,34543,17.625896,0,175.099269,
DATA,2/18/2016 2:10:36 PM,31791,13.135498,47936,3.657296,34532,17.603560,0,174.865256,
DATA,2/18/2016 2:12:06 PM,31766,13.167975,47936,3.657296,34553,17.646202,0,175.312009,
DATA,2/18/2016 2:13:36 PM,31875,13.026431,47936,3.657296,34620,17.782256,0,176.737387,
DATA,2/18/2016 2:15:06 PM,31834,13.079655,47936,3.657296,34657,17.857391,0,177.524550,
DATA,2/18/2016 2:16:36 PM,31611,13.369518,47936,3.657296,34532,17.603560,0,174.865256,
DATA,2/18/2016 2:18:06 PM,31641,13.330485,47936,3.657296,34562,17.664478,0,175.503476,
DATA,2/18/2016 2:19:36 PM,31637,13.335689,47936,3.657296,34530,17.599499,0,174.822708,
DATA,2/18/2016 2:21:06 PM,31707,13.244655,47940,3.657602,34595,17.731489,0,176.205526,
DATA,2/18/2016 2:22:36 PM,31717,13.231655,47944,3.657907,34609,17.759918,0,176.503368,
DATA,2/18/2016 2:24:06 PM,31695,13.260256,47938,3.657449,34559,17.658386,0,175.439654,
DATA,2/18/2016 2:25:36 PM,31758,13.178370,47942,3.657754,34548,17.636049,0,175.205639,
DATA,2/18/2016 2:27:06 PM,31759,13.177071,47938,3.657449,34508,17.554826,0,174.354685,
DATA,2/18/2016 2:28:36 PM,31759,13.177071,47936,3.657296,34522,17.583254,0,174.652517,
DATA,2/18/2016 2:30:06 PM,31820,13.097833,47944,3.657907,34500,17.538581,0,174.184495,
DATA,2/18/2016 2:31:36 PM,31886,13.012155,47940,3.657602,34419,17.374108,0,172.461353,
DATA,2/18/2016 2:33:06 PM,32010,12.851328,47938,3.657449,34375,17.284767,0,171.525345,
DATA,2/18/2016 2:34:36 PM,31966,12.908374,47940,3.657602,34363,17.260402,0,171.270073,
DATA,2/18/2016 2:36:06 PM,31814,13.105625,47944,3.657907,34274,17.079696,0,169.376835,
DATA,2/18/2016 2:37:36 PM,31882,13.017346,47940,3.657602,34257,17.045180,0,169.015212,
DATA,2/18/2016 2:39:06 PM,31742,13.199162,47944,3.657907,34259,17.049241,0,169.057756,
DATA,2/18/2016 2:40:36 PM,32036,12.817630,47936,3.657296,34215,16.959906,0,168.121799,
DATA,2/18/2016 2:42:06 PM,31753,13.184867,47940,3.657602,34199,16.927421,0,167.781455,
DATA,2/18/2016 2:43:36 PM,31796,13.129003,47944,3.657907,34210,16.949755,0,168.015442,
DATA,2/18/2016 2:45:06 PM,31691,13.265457,47940,3.657602,34230,16.990361,0,168.440874,
DATA,2/18/2016 2:46:36 PM,31715,13.234255,47940,3.657602,34222,16.974118,0,168.270701,
DATA,2/18/2016 2:48:06 PM,31720,13.227755,47944,3.657907,34186,16.901027,0,167.504927,
DATA,2/18/2016 2:49:36 PM,31745,13.195263,47941,3.657678,34202,16.933512,0,167.845269,
DATA,2/18/2016 2:51:06 PM,31751,13.187466,47944,3.657907,34189,16.907118,0,167.568741,
DATA,2/18/2016 2:52:36 PM,31690,13.266757,47944,3.657907,34131,16.789363,0,166.335013,
DATA,2/18/2016 2:54:06 PM,31686,13.271958,47944,3.657907,34173,16.874634,0,167.228400,
DATA,2/18/2016 2:55:36 PM,31654,13.313575,47942,3.657754,34203,16.935542,0,167.866541,
DATA,2/18/2016 2:57:06 PM,31719,13.229055,47944,3.657907,34229,16.988330,0,168.419602,
DATA,2/18/2016 2:58:36 PM,31736,13.206959,47941,3.657678,34172,16.872604,0,167.207128,
DATA,2/18/2016 3:00:06 PM,31753,13.184867,47946,3.658059,34188,16.905088,0,167.547469,
DATA,2/18/2016 3:01:36 PM,31758,13.178370,47946,3.658059,34221,16.972088,0,168.249429,
DATA,2/18/2016 3:03:06 PM,31811,13.109521,47942,3.657754,34444,17.424871,0,172.993182,
DATA,2/18/2016 3:04:36 PM,31693,13.262856,47944,3.657907,34169,16.866513,0,167.143315,
DATA,2/18/2016 3:06:06 PM,31528,13.477571,47944,3.657907,34113,16.752819,0,165.952136,
DATA,2/18/2016 3:07:36 PM,31468,13.555740,47944,3.657907,34085,16.695973,0,165.356556,
DATA,2/18/2016 3:09:06 PM,31453,13.575290,47944,3.657907,34122,16.771091,0,166.143574,
DATA,2/18/2016 3:10:36 PM,31435,13.598753,47942,3.657754,34160,16.848240,0,166.951874,
DATA,2/18/2016 3:12:06 PM,31456,13.571379,47948,3.658212,34192,16.913209,0,167.632555,
DATA,2/18/2016 3:13:36 PM,31469,13.554437,47944,3.657907,34196,16.921330,0,167.717641,
DATA,2/18/2016 3:15:06 PM,31475,13.546618,47944,3.657907,34222,16.974118,0,168.270701,
DATA,2/18/2016 3:16:36 PM,31485,13.533587,47944,3.657907,34178,16.884785,0,167.334756,
DATA,2/18/2016 3:18:06 PM,31496,13.519255,47942,3.657754,34231,16.992391,0,168.462145,
DATA,2/18/2016 3:19:36 PM,31478,13.542708,47942,3.657754,34170,16.868543,0,167.164586,
DATA,2/18/2016 3:21:06 PM,31449,13.580503,47944,3.657907,34127,16.781242,0,166.249929,
DATA,2/18/2016 3:22:36 PM,31439,13.593539,47942,3.657754,34196,16.921330,0,167.717641,
DATA,2/18/2016 3:24:06 PM,31484,13.534890,47948,3.658212,34179,16.886815,0,167.356027,
DATA,2/18/2016 3:25:36 PM,31390,13.657433,47944,3.657907,34223,16.976149,0,168.291972,
DATA,2/18/2016 3:27:06 PM,31400,13.644390,47946,3.658059,34122,16.771091,0,166.143574,
DATA,2/18/2016 3:28:36 PM,31408,13.633958,47944,3.657907,34128,16.783273,0,166.271200,
DATA,2/18/2016 3:30:06 PM,31381,13.669172,47944,3.657907,34111,16.748759,0,165.909595,
DATA,2/18/2016 3:31:36 PM,31355,13.703092,47944,3.657907,34118,16.762970,0,166.058491,
DATA,2/18/2016 3:33:06 PM,31373,13.679608,47944,3.657907,34074,16.673641,0,165.122579,
DATA,2/18/2016 3:34:36 PM,31366,13.688740,47944,3.657907,34062,16.649279,0,164.867333,
DATA,2/18/2016 3:36:06 PM,31315,13.755294,47942,3.657754,34055,16.635068,0,164.718440,
DATA,2/18/2016 3:37:36 PM,31294,13.782710,47944,3.657907,34036,16.596495,0,164.314304,
DATA,2/18/2016 3:39:06 PM,31311,13.760516,47944,3.657907,33999,16.521380,0,163.527309,
DATA,2/18/2016 3:40:36 PM,31260,13.827110,47952,3.658517,33964,16.450327,0,162.782863,
DATA,2/18/2016 3:42:06 PM,31243,13.849316,47944,3.657907,33903,16.326493,0,161.485422,
DATA,2/18/2016 3:43:36 PM,31244,13.848010,47944,3.657907,33923,16.367094,0,161.910810,
DATA,2/18/2016 3:45:06 PM,31294,13.782710,47946,3.658059,33971,16.464537,0,162.931752,
DATA,2/18/2016 3:46:36 PM,31233,13.862381,47952,3.658517,33769,16.054478,0,158.635401,
DATA,2/18/2016 3:48:06 PM,31222,13.876753,47944,3.657907,33728,15.971252,0,157.763405,
DATA,2/18/2016 3:49:36 PM,31178,13.934261,47946,3.658059,33784,16.084926,0,158.954426,
DATA,2/18/2016 3:51:06 PM,31104,14.031042,47944,3.657907,33324,15.151259,0,149.171711,
DATA,2/18/2016 3:52:36 PM,31130,13.997029,47948,3.658212,32168,12.805755,0,124.594024,
DATA,2/18/2016 3:54:06 PM,31416,13.623526,47945,3.657983,29767,7.938027,0,73.575494,
DATA,2/18/2016 3:55:36 PM,32382,12.369944,47948,3.658212,26958,2.249744,0,13.888550,
DATA,2/18/2016 3:57:06 PM,33198,11.319154,47948,3.658212,26341,1.001261,0,-0.261909,
BURSTSTART,2/18/2016 4:03:06 PM,32595,12.095010,47720,3.640817,26615,1.555650,0,6.530937,
DATA,2/18/2016 4:04:36 PM,31871,13.031622,47744,3.642648,28633,5.640795,0,49.490148,
DATA,2/18/2016 4:06:06 PM,31353,13.705701,47764,3.644174,30605,9.636376,0,91.377871,
DATA,2/18/2016 4:07:36 PM,31198,13.908118,47784,3.645699,31333,11.112306,0,106.846947,
DATA,2/18/2016 4:09:06 PM,31163,13.953872,47796,3.646615,31890,12.241878,0,118.684882,
DATA,2/18/2016 4:10:36 PM,31168,13.947335,47808,3.647531,32977,14.447075,0,141.793151,
DATA,2/18/2016 4:12:06 PM,31187,13.922496,47820,3.648446,32959,14.410549,0,141.410425,
DATA,2/18/2016 4:13:36 PM,31196,13.910732,47828,3.649056,33190,14.879313,0,146.322251,
DATA,2/18/2016 4:15:06 PM,31192,13.915960,47840,3.649972,33268,15.037608,0,147.980876,
DATA,2/18/2016 4:16:36 PM,31183,13.927725,47844,3.650277,33268,15.037608,0,147.980876,
DATA,2/18/2016 4:18:06 PM,31190,13.918574,47856,3.651193,33360,15.224321,0,149.937259,
DATA,2/18/2016 4:19:36 PM,31219,13.880673,47861,3.651574,33420,15.346095,0,151.213195,
DATA,2/18/2016 4:21:06 PM,31274,13.808826,47865,3.651879,33390,15.285208,0,150.575224,
DATA,2/18/2016 4:22:36 PM,31290,13.787932,47876,3.652719,33472,15.451635,0,152.319026,
DATA,2/18/2016 4:24:06 PM,31298,13.777487,47876,3.652719,33421,15.348125,0,151.234460,
DATA,2/18/2016 4:25:36 PM,31310,13.761821,47888,3.653634,33403,15.311592,0,150.851677,
